exp_a,exp_b,stimulus,expertise_a,expertise_b,score,source_file
79,53,vehicle,low,medium,0.8198367344951385,Java_low_Java_medium_results.csv
79,25,vehicle,low,medium,0.7491357231374696,Java_low_Java_medium_results.csv
77,197,vehicle,low,medium,0.7955094829995485,Java_low_Java_medium_results.csv
79,42,vehicle,low,medium,0.8374880262752245,Java_low_Java_medium_results.csv
79,57,vehicle,low,medium,0.7735044295885348,Java_low_Java_medium_results.csv
79,54,vehicle,low,medium,0.8088418761534389,Java_low_Java_medium_results.csv
79,58,vehicle,low,medium,0.7800914017572914,Java_low_Java_medium_results.csv
79,62,vehicle,low,medium,0.8639951457862269,Java_low_Java_medium_results.csv
79,61,vehicle,low,medium,0.7406267705858788,Java_low_Java_medium_results.csv
79,24,vehicle,low,medium,0.7966975071483562,Java_low_Java_medium_results.csv
77,215,vehicle,low,medium,0.8327183516840215,Java_low_Java_medium_results.csv
79,32,vehicle,low,medium,0.7300942123602148,Java_low_Java_medium_results.csv
79,19,vehicle,low,medium,0.8342028064379706,Java_low_Java_medium_results.csv
79,55,vehicle,low,medium,0.7939524839698242,Java_low_Java_medium_results.csv
79,66,vehicle,low,medium,0.8920845046679892,Java_low_Java_medium_results.csv
79,75,vehicle,low,medium,0.7976306341850671,Java_low_Java_medium_results.csv
79,81,vehicle,low,medium,0.8167879267644588,Java_low_Java_medium_results.csv
79,70,vehicle,low,medium,0.8150576596693286,Java_low_Java_medium_results.csv
79,108,vehicle,low,medium,0.8356411110332302,Java_low_Java_medium_results.csv
79,73,vehicle,low,medium,0.7864935628249026,Java_low_Java_medium_results.csv
79,72,vehicle,low,medium,0.7741823847312816,Java_low_Java_medium_results.csv
79,83,vehicle,low,medium,0.7741582741765054,Java_low_Java_medium_results.csv
79,97,vehicle,low,medium,0.7193324995833069,Java_low_Java_medium_results.csv
79,143,vehicle,low,medium,0.751665621083985,Java_low_Java_medium_results.csv
79,115,vehicle,low,medium,0.7968801028970335,Java_low_Java_medium_results.csv
79,142,vehicle,low,medium,0.7422805510808858,Java_low_Java_medium_results.csv
79,133,vehicle,low,medium,0.781208202513883,Java_low_Java_medium_results.csv
79,84,vehicle,low,medium,0.7508399006388599,Java_low_Java_medium_results.csv
79,88,vehicle,low,medium,0.8389859660659307,Java_low_Java_medium_results.csv
79,135,vehicle,low,medium,0.7765442258441935,Java_low_Java_medium_results.csv
79,155,vehicle,low,medium,0.7787391903921357,Java_low_Java_medium_results.csv
79,147,vehicle,low,medium,0.7822286706769622,Java_low_Java_medium_results.csv
79,145,vehicle,low,medium,0.7844910633138661,Java_low_Java_medium_results.csv
79,105,vehicle,low,medium,0.8093318656180575,Java_low_Java_medium_results.csv
79,33,vehicle,low,medium,0.7546542611071729,Java_low_Java_medium_results.csv
79,190,vehicle,low,medium,0.7606758151569775,Java_low_Java_medium_results.csv
79,117,vehicle,low,medium,0.7557245949801783,Java_low_Java_medium_results.csv
79,17,vehicle,low,medium,0.7568540595629525,Java_low_Java_medium_results.csv
79,158,vehicle,low,medium,0.766331505809992,Java_low_Java_medium_results.csv
79,166,vehicle,low,medium,0.8512816751475152,Java_low_Java_medium_results.csv
79,18,vehicle,low,medium,0.7876296395806921,Java_low_Java_medium_results.csv
79,203,vehicle,low,medium,0.9217835046129216,Java_low_Java_medium_results.csv
79,171,vehicle,low,medium,0.7867946708553822,Java_low_Java_medium_results.csv
79,191,vehicle,low,medium,0.7371063535828958,Java_low_Java_medium_results.csv
79,210,vehicle,low,medium,0.7837429782587374,Java_low_Java_medium_results.csv
79,50,vehicle,low,medium,0.8300153405359937,Java_low_Java_medium_results.csv
94,6,vehicle,low,medium,0.8486399819858134,Java_low_Java_medium_results.csv
79,16,vehicle,low,medium,0.7384654148458925,Java_low_Java_medium_results.csv
94,4,vehicle,low,medium,0.8267304515505681,Java_low_Java_medium_results.csv
79,192,vehicle,low,medium,0.8133186377231721,Java_low_Java_medium_results.csv
79,151,vehicle,low,medium,0.7983509610716338,Java_low_Java_medium_results.csv
79,206,vehicle,low,medium,0.784933635004178,Java_low_Java_medium_results.csv
79,207,vehicle,low,medium,0.7625496284276843,Java_low_Java_medium_results.csv
79,91,vehicle,low,medium,0.7489110660301491,Java_low_Java_medium_results.csv
79,169,vehicle,low,medium,0.7789675156921412,Java_low_Java_medium_results.csv
94,25,vehicle,low,medium,0.8218807040902997,Java_low_Java_medium_results.csv
94,20,vehicle,low,medium,0.8142930204121983,Java_low_Java_medium_results.csv
94,51,vehicle,low,medium,0.8247919781512998,Java_low_Java_medium_results.csv
77,202,vehicle,low,medium,0.8209122166766719,Java_low_Java_medium_results.csv
94,18,vehicle,low,medium,0.843793478901551,Java_low_Java_medium_results.csv
94,33,vehicle,low,medium,0.8154459770415863,Java_low_Java_medium_results.csv
94,53,vehicle,low,medium,0.8064279406680552,Java_low_Java_medium_results.csv
94,50,vehicle,low,medium,0.8301343662315713,Java_low_Java_medium_results.csv
94,19,vehicle,low,medium,0.8236131786775668,Java_low_Java_medium_results.csv
94,32,vehicle,low,medium,0.8258144003790217,Java_low_Java_medium_results.csv
94,54,vehicle,low,medium,0.7993467757793848,Java_low_Java_medium_results.csv
94,57,vehicle,low,medium,0.8285651755228461,Java_low_Java_medium_results.csv
79,202,vehicle,low,medium,0.8171574017529087,Java_low_Java_medium_results.csv
94,16,vehicle,low,medium,0.8477054198634487,Java_low_Java_medium_results.csv
94,58,vehicle,low,medium,0.8186277791973787,Java_low_Java_medium_results.csv
94,62,vehicle,low,medium,0.8416676464549531,Java_low_Java_medium_results.csv
94,66,vehicle,low,medium,0.8811213132992315,Java_low_Java_medium_results.csv
94,61,vehicle,low,medium,0.783697501779034,Java_low_Java_medium_results.csv
94,42,vehicle,low,medium,0.7872731790928009,Java_low_Java_medium_results.csv
94,70,vehicle,low,medium,0.8177649517896322,Java_low_Java_medium_results.csv
79,89,vehicle,low,medium,0.7666299625641111,Java_low_Java_medium_results.csv
79,168,vehicle,low,medium,0.8108086469019596,Java_low_Java_medium_results.csv
94,83,vehicle,low,medium,0.832930562289791,Java_low_Java_medium_results.csv
94,88,vehicle,low,medium,0.8352496111675511,Java_low_Java_medium_results.csv
94,81,vehicle,low,medium,0.8111488165934949,Java_low_Java_medium_results.csv
94,24,vehicle,low,medium,0.8278592254779706,Java_low_Java_medium_results.csv
94,40,vehicle,low,medium,0.7984778438973823,Java_low_Java_medium_results.csv
94,73,vehicle,low,medium,0.8167247872926754,Java_low_Java_medium_results.csv
94,91,vehicle,low,medium,0.8369224296018829,Java_low_Java_medium_results.csv
94,108,vehicle,low,medium,0.7936999947143741,Java_low_Java_medium_results.csv
94,105,vehicle,low,medium,0.8227276448380944,Java_low_Java_medium_results.csv
94,147,vehicle,low,medium,0.8199541878492483,Java_low_Java_medium_results.csv
94,135,vehicle,low,medium,0.7997969663498253,Java_low_Java_medium_results.csv
94,17,vehicle,low,medium,0.8271406248837744,Java_low_Java_medium_results.csv
79,215,vehicle,low,medium,0.7863447760188614,Java_low_Java_medium_results.csv
94,142,vehicle,low,medium,0.7918679080080211,Java_low_Java_medium_results.csv
94,133,vehicle,low,medium,0.8288009782081397,Java_low_Java_medium_results.csv
94,115,vehicle,low,medium,0.8269258954291575,Java_low_Java_medium_results.csv
94,145,vehicle,low,medium,0.7694126362115247,Java_low_Java_medium_results.csv
94,55,vehicle,low,medium,0.8851256686307641,Java_low_Java_medium_results.csv
94,84,vehicle,low,medium,0.8309208391336654,Java_low_Java_medium_results.csv
94,155,vehicle,low,medium,0.7932564025990738,Java_low_Java_medium_results.csv
94,190,vehicle,low,medium,0.7671959227531856,Java_low_Java_medium_results.csv
94,72,vehicle,low,medium,0.7925664712436148,Java_low_Java_medium_results.csv
94,169,vehicle,low,medium,0.7556018086051226,Java_low_Java_medium_results.csv
94,171,vehicle,low,medium,0.8161619180443321,Java_low_Java_medium_results.csv
94,168,vehicle,low,medium,0.8260127992905246,Java_low_Java_medium_results.csv
94,203,vehicle,low,medium,0.8634801519813372,Java_low_Java_medium_results.csv
94,143,vehicle,low,medium,0.8076237951513429,Java_low_Java_medium_results.csv
94,206,vehicle,low,medium,0.8133696704395912,Java_low_Java_medium_results.csv
94,210,vehicle,low,medium,0.7934257304424103,Java_low_Java_medium_results.csv
94,207,vehicle,low,medium,0.8481643341984867,Java_low_Java_medium_results.csv
94,197,vehicle,low,medium,0.8475918622357704,Java_low_Java_medium_results.csv
79,197,vehicle,low,medium,0.8090815334095978,Java_low_Java_medium_results.csv
94,192,vehicle,low,medium,0.8444705643707724,Java_low_Java_medium_results.csv
94,151,vehicle,low,medium,0.8544293905125199,Java_low_Java_medium_results.csv
94,75,vehicle,low,medium,0.8185233198665698,Java_low_Java_medium_results.csv
94,191,vehicle,low,medium,0.8102514237304719,Java_low_Java_medium_results.csv
94,117,vehicle,low,medium,0.8108107494571103,Java_low_Java_medium_results.csv
94,202,vehicle,low,medium,0.8708876853046139,Java_low_Java_medium_results.csv
94,97,vehicle,low,medium,0.7832165677110783,Java_low_Java_medium_results.csv
99,6,vehicle,low,medium,0.82491196952418,Java_low_Java_medium_results.csv
99,4,vehicle,low,medium,0.7614604705721737,Java_low_Java_medium_results.csv
99,17,vehicle,low,medium,0.7684711716720383,Java_low_Java_medium_results.csv
99,20,vehicle,low,medium,0.7782461171651706,Java_low_Java_medium_results.csv
99,42,vehicle,low,medium,0.8383536100656725,Java_low_Java_medium_results.csv
94,158,vehicle,low,medium,0.8355687227114795,Java_low_Java_medium_results.csv
94,215,vehicle,low,medium,0.7966836743462754,Java_low_Java_medium_results.csv
99,19,vehicle,low,medium,0.8513371033566185,Java_low_Java_medium_results.csv
99,33,vehicle,low,medium,0.7665538573768608,Java_low_Java_medium_results.csv
99,16,vehicle,low,medium,0.767743839014892,Java_low_Java_medium_results.csv
94,89,vehicle,low,medium,0.8215391309558084,Java_low_Java_medium_results.csv
99,51,vehicle,low,medium,0.8370741607444541,Java_low_Java_medium_results.csv
94,166,vehicle,low,medium,0.8624250248892181,Java_low_Java_medium_results.csv
99,53,vehicle,low,medium,0.8740612812735428,Java_low_Java_medium_results.csv
99,54,vehicle,low,medium,0.8114256869929974,Java_low_Java_medium_results.csv
99,62,vehicle,low,medium,0.8481053769301058,Java_low_Java_medium_results.csv
99,70,vehicle,low,medium,0.8387059008440959,Java_low_Java_medium_results.csv
99,50,vehicle,low,medium,0.8346659196724522,Java_low_Java_medium_results.csv
99,25,vehicle,low,medium,0.7680053445470192,Java_low_Java_medium_results.csv
99,66,vehicle,low,medium,0.8847726371858488,Java_low_Java_medium_results.csv
99,88,vehicle,low,medium,0.8541674192903478,Java_low_Java_medium_results.csv
94,214,vehicle,low,medium,0.8266314209592925,Java_low_Java_medium_results.csv
99,83,vehicle,low,medium,0.7785968564198056,Java_low_Java_medium_results.csv
99,73,vehicle,low,medium,0.7632500726947843,Java_low_Java_medium_results.csv
99,61,vehicle,low,medium,0.7608817784723899,Java_low_Java_medium_results.csv
99,84,vehicle,low,medium,0.7680343915089576,Java_low_Java_medium_results.csv
99,81,vehicle,low,medium,0.8402637123208776,Java_low_Java_medium_results.csv
99,75,vehicle,low,medium,0.8120175859269321,Java_low_Java_medium_results.csv
99,57,vehicle,low,medium,0.8073153501289354,Java_low_Java_medium_results.csv
99,108,vehicle,low,medium,0.8661144291865539,Java_low_Java_medium_results.csv
99,58,vehicle,low,medium,0.7648737844569099,Java_low_Java_medium_results.csv
99,105,vehicle,low,medium,0.8279573251445801,Java_low_Java_medium_results.csv
99,40,vehicle,low,medium,0.8269801032673635,Java_low_Java_medium_results.csv
99,24,vehicle,low,medium,0.818586779390912,Java_low_Java_medium_results.csv
99,143,vehicle,low,medium,0.7973081046049812,Java_low_Java_medium_results.csv
99,133,vehicle,low,medium,0.7705892934026234,Java_low_Java_medium_results.csv
99,117,vehicle,low,medium,0.8041587052319844,Java_low_Java_medium_results.csv
99,91,vehicle,low,medium,0.7809696481616017,Java_low_Java_medium_results.csv
99,135,vehicle,low,medium,0.7530756120053248,Java_low_Java_medium_results.csv
99,18,vehicle,low,medium,0.8298255843482146,Java_low_Java_medium_results.csv
99,147,vehicle,low,medium,0.7767328800882889,Java_low_Java_medium_results.csv
99,32,vehicle,low,medium,0.7443703165202382,Java_low_Java_medium_results.csv
99,169,vehicle,low,medium,0.7994195938938423,Java_low_Java_medium_results.csv
99,190,vehicle,low,medium,0.8016500416683322,Java_low_Java_medium_results.csv
99,168,vehicle,low,medium,0.8200658024621151,Java_low_Java_medium_results.csv
99,171,vehicle,low,medium,0.7662098612098758,Java_low_Java_medium_results.csv
99,89,vehicle,low,medium,0.7863472218282436,Java_low_Java_medium_results.csv
99,191,vehicle,low,medium,0.7776468768049859,Java_low_Java_medium_results.csv
99,203,vehicle,low,medium,0.903037523714586,Java_low_Java_medium_results.csv
99,97,vehicle,low,medium,0.7580084196600125,Java_low_Java_medium_results.csv
79,214,vehicle,low,medium,0.7995378842353907,Java_low_Java_medium_results.csv
99,197,vehicle,low,medium,0.8194332450057227,Java_low_Java_medium_results.csv
99,210,vehicle,low,medium,0.7655918670185607,Java_low_Java_medium_results.csv
99,115,vehicle,low,medium,0.7903956464712963,Java_low_Java_medium_results.csv
99,206,vehicle,low,medium,0.7286730376218944,Java_low_Java_medium_results.csv
99,145,vehicle,low,medium,0.786394849235696,Java_low_Java_medium_results.csv
99,207,vehicle,low,medium,0.7474624911558746,Java_low_Java_medium_results.csv
99,166,vehicle,low,medium,0.8623944376529559,Java_low_Java_medium_results.csv
99,142,vehicle,low,medium,0.7916124251810257,Java_low_Java_medium_results.csv
99,192,vehicle,low,medium,0.807605856605112,Java_low_Java_medium_results.csv
99,72,vehicle,low,medium,0.7701661721726014,Java_low_Java_medium_results.csv
99,214,vehicle,low,medium,0.7845284549807574,Java_low_Java_medium_results.csv
101,6,vehicle,low,medium,0.884351503452244,Java_low_Java_medium_results.csv
99,155,vehicle,low,medium,0.7746874609856308,Java_low_Java_medium_results.csv
99,215,vehicle,low,medium,0.8218049612657171,Java_low_Java_medium_results.csv
101,19,vehicle,low,medium,0.9162927350662762,Java_low_Java_medium_results.csv
99,55,vehicle,low,medium,0.8278805842769407,Java_low_Java_medium_results.csv
101,42,vehicle,low,medium,0.9122779043986168,Java_low_Java_medium_results.csv
101,51,vehicle,low,medium,0.8971662425190947,Java_low_Java_medium_results.csv
101,17,vehicle,low,medium,0.8370727067519529,Java_low_Java_medium_results.csv
99,158,vehicle,low,medium,0.7962164265081277,Java_low_Java_medium_results.csv
101,53,vehicle,low,medium,0.9216926764970624,Java_low_Java_medium_results.csv
101,40,vehicle,low,medium,0.9020711683069864,Java_low_Java_medium_results.csv
99,202,vehicle,low,medium,0.8280374076208908,Java_low_Java_medium_results.csv
101,16,vehicle,low,medium,0.8033248542068612,Java_low_Java_medium_results.csv
101,62,vehicle,low,medium,0.9300814518202072,Java_low_Java_medium_results.csv
101,66,vehicle,low,medium,0.9395641103383224,Java_low_Java_medium_results.csv
101,20,vehicle,low,medium,0.8591582352340784,Java_low_Java_medium_results.csv
101,58,vehicle,low,medium,0.8399639283477214,Java_low_Java_medium_results.csv
101,57,vehicle,low,medium,0.8883376745010438,Java_low_Java_medium_results.csv
101,24,vehicle,low,medium,0.8603795118058419,Java_low_Java_medium_results.csv
101,55,vehicle,low,medium,0.783030340965201,Java_low_Java_medium_results.csv
101,4,vehicle,low,medium,0.7973970142058165,Java_low_Java_medium_results.csv
101,75,vehicle,low,medium,0.8316367514490212,Java_low_Java_medium_results.csv
101,88,vehicle,low,medium,0.9262168651041588,Java_low_Java_medium_results.csv
101,84,vehicle,low,medium,0.8139675904175758,Java_low_Java_medium_results.csv
101,73,vehicle,low,medium,0.8299299671414406,Java_low_Java_medium_results.csv
101,83,vehicle,low,medium,0.8408876366302822,Java_low_Java_medium_results.csv
101,72,vehicle,low,medium,0.8215291620053706,Java_low_Java_medium_results.csv
101,105,vehicle,low,medium,0.8873903157244204,Java_low_Java_medium_results.csv
99,151,vehicle,low,medium,0.8301799420668604,Java_low_Java_medium_results.csv
101,108,vehicle,low,medium,0.9313334129967488,Java_low_Java_medium_results.csv
101,54,vehicle,low,medium,0.8897624728351774,Java_low_Java_medium_results.csv
101,91,vehicle,low,medium,0.8250417780905331,Java_low_Java_medium_results.csv
101,115,vehicle,low,medium,0.8115239654623941,Java_low_Java_medium_results.csv
101,97,vehicle,low,medium,0.8330416627372261,Java_low_Java_medium_results.csv
101,70,vehicle,low,medium,0.9075299190081848,Java_low_Java_medium_results.csv
101,117,vehicle,low,medium,0.8514143119985206,Java_low_Java_medium_results.csv
101,133,vehicle,low,medium,0.8563778102250866,Java_low_Java_medium_results.csv
101,147,vehicle,low,medium,0.8725052062191762,Java_low_Java_medium_results.csv
101,135,vehicle,low,medium,0.8397530087892203,Java_low_Java_medium_results.csv
101,61,vehicle,low,medium,0.8399135476837215,Java_low_Java_medium_results.csv
101,81,vehicle,low,medium,0.8894725759171278,Java_low_Java_medium_results.csv
101,155,vehicle,low,medium,0.8825394614957969,Java_low_Java_medium_results.csv
101,143,vehicle,low,medium,0.8623125260777934,Java_low_Java_medium_results.csv
101,32,vehicle,low,medium,0.8164861848712881,Java_low_Java_medium_results.csv
101,169,vehicle,low,medium,0.8843257371406922,Java_low_Java_medium_results.csv
101,192,vehicle,low,medium,0.8613705809321417,Java_low_Java_medium_results.csv
101,168,vehicle,low,medium,0.8653068758110983,Java_low_Java_medium_results.csv
101,33,vehicle,low,medium,0.8540203538497485,Java_low_Java_medium_results.csv
101,203,vehicle,low,medium,0.9592512327183976,Java_low_Java_medium_results.csv
101,171,vehicle,low,medium,0.8153883892979963,Java_low_Java_medium_results.csv
101,18,vehicle,low,medium,0.8622222743448952,Java_low_Java_medium_results.csv
101,191,vehicle,low,medium,0.8123615612312693,Java_low_Java_medium_results.csv
101,25,vehicle,low,medium,0.8423393223546967,Java_low_Java_medium_results.csv
104,6,vehicle,low,medium,0.8201743418037396,Java_low_Java_medium_results.csv
101,151,vehicle,low,medium,0.8185286065331057,Java_low_Java_medium_results.csv
101,89,vehicle,low,medium,0.8048233746351369,Java_low_Java_medium_results.csv
104,17,vehicle,low,medium,0.8423524120959158,Java_low_Java_medium_results.csv
101,206,vehicle,low,medium,0.8030334099352217,Java_low_Java_medium_results.csv
101,190,vehicle,low,medium,0.8926017093922919,Java_low_Java_medium_results.csv
104,19,vehicle,low,medium,0.776712420207784,Java_low_Java_medium_results.csv
104,18,vehicle,low,medium,0.8041909971749572,Java_low_Java_medium_results.csv
104,24,vehicle,low,medium,0.8575486295720046,Java_low_Java_medium_results.csv
104,20,vehicle,low,medium,0.8597558840868011,Java_low_Java_medium_results.csv
104,33,vehicle,low,medium,0.8662569778594905,Java_low_Java_medium_results.csv
101,215,vehicle,low,medium,0.8710278484917217,Java_low_Java_medium_results.csv
104,32,vehicle,low,medium,0.8542048910018806,Java_low_Java_medium_results.csv
104,40,vehicle,low,medium,0.81555886855552,Java_low_Java_medium_results.csv
101,50,vehicle,low,medium,0.8588631464069127,Java_low_Java_medium_results.csv
104,51,vehicle,low,medium,0.8567299251653228,Java_low_Java_medium_results.csv
104,4,vehicle,low,medium,0.8444814986336044,Java_low_Java_medium_results.csv
104,42,vehicle,low,medium,0.8379573039365839,Java_low_Java_medium_results.csv
104,53,vehicle,low,medium,0.8108984808530529,Java_low_Java_medium_results.csv
104,54,vehicle,low,medium,0.8443164314796252,Java_low_Java_medium_results.csv
104,57,vehicle,low,medium,0.8326002454897937,Java_low_Java_medium_results.csv
104,50,vehicle,low,medium,0.8449927899137211,Java_low_Java_medium_results.csv
104,66,vehicle,low,medium,0.8957580740538996,Java_low_Java_medium_results.csv
104,62,vehicle,low,medium,0.8704736098572071,Java_low_Java_medium_results.csv
104,70,vehicle,low,medium,0.8379254134410881,Java_low_Java_medium_results.csv
104,61,vehicle,low,medium,0.8173847723573232,Java_low_Java_medium_results.csv
104,16,vehicle,low,medium,0.8500816839141215,Java_low_Java_medium_results.csv
104,75,vehicle,low,medium,0.8454426283578733,Java_low_Java_medium_results.csv
101,142,vehicle,low,medium,0.8566072543556084,Java_low_Java_medium_results.csv
104,73,vehicle,low,medium,0.8559975270189946,Java_low_Java_medium_results.csv
104,58,vehicle,low,medium,0.8770500647168699,Java_low_Java_medium_results.csv
104,81,vehicle,low,medium,0.8341103671936342,Java_low_Java_medium_results.csv
104,88,vehicle,low,medium,0.8270056683348648,Java_low_Java_medium_results.csv
104,83,vehicle,low,medium,0.8559276540647694,Java_low_Java_medium_results.csv
101,197,vehicle,low,medium,0.8445710542772753,Java_low_Java_medium_results.csv
104,108,vehicle,low,medium,0.8354033856774588,Java_low_Java_medium_results.csv
104,91,vehicle,low,medium,0.8897112205145292,Java_low_Java_medium_results.csv
101,207,vehicle,low,medium,0.7924175381160141,Java_low_Java_medium_results.csv
101,166,vehicle,low,medium,0.915776749253466,Java_low_Java_medium_results.csv
104,105,vehicle,low,medium,0.8266257184517966,Java_low_Java_medium_results.csv
104,72,vehicle,low,medium,0.8208372092253976,Java_low_Java_medium_results.csv
101,214,vehicle,low,medium,0.7853767072043725,Java_low_Java_medium_results.csv
104,117,vehicle,low,medium,0.8400369467893375,Java_low_Java_medium_results.csv
104,25,vehicle,low,medium,0.8592688664412504,Java_low_Java_medium_results.csv
104,133,vehicle,low,medium,0.8335470093889003,Java_low_Java_medium_results.csv
104,135,vehicle,low,medium,0.8453949460748679,Java_low_Java_medium_results.csv
104,142,vehicle,low,medium,0.8420035097543499,Java_low_Java_medium_results.csv
104,155,vehicle,low,medium,0.8328958815575269,Java_low_Java_medium_results.csv
104,145,vehicle,low,medium,0.8411026247357413,Java_low_Java_medium_results.csv
104,169,vehicle,low,medium,0.8026103695920357,Java_low_Java_medium_results.csv
101,210,vehicle,low,medium,0.8831817497926563,Java_low_Java_medium_results.csv
104,168,vehicle,low,medium,0.8186731775742261,Java_low_Java_medium_results.csv
104,97,vehicle,low,medium,0.8312933806024919,Java_low_Java_medium_results.csv
104,171,vehicle,low,medium,0.876290646971087,Java_low_Java_medium_results.csv
104,190,vehicle,low,medium,0.8428286813526749,Java_low_Java_medium_results.csv
104,147,vehicle,low,medium,0.8388206019816026,Java_low_Java_medium_results.csv
104,166,vehicle,low,medium,0.8406598902315718,Java_low_Java_medium_results.csv
104,203,vehicle,low,medium,0.8756383156729604,Java_low_Java_medium_results.csv
104,191,vehicle,low,medium,0.8302477202145019,Java_low_Java_medium_results.csv
104,197,vehicle,low,medium,0.8492427436109676,Java_low_Java_medium_results.csv
104,151,vehicle,low,medium,0.8828288659499799,Java_low_Java_medium_results.csv
104,210,vehicle,low,medium,0.84161957152174,Java_low_Java_medium_results.csv
104,89,vehicle,low,medium,0.8544835453707205,Java_low_Java_medium_results.csv
104,143,vehicle,low,medium,0.8739088876751462,Java_low_Java_medium_results.csv
101,145,vehicle,low,medium,0.8589099408673835,Java_low_Java_medium_results.csv
104,206,vehicle,low,medium,0.842592913942268,Java_low_Java_medium_results.csv
104,215,vehicle,low,medium,0.8498481250129216,Java_low_Java_medium_results.csv
114,16,vehicle,low,medium,0.8244529728162855,Java_low_Java_medium_results.csv
114,4,vehicle,low,medium,0.8079883079293377,Java_low_Java_medium_results.csv
101,158,vehicle,low,medium,0.8082270016199739,Java_low_Java_medium_results.csv
104,55,vehicle,low,medium,0.9020334292027868,Java_low_Java_medium_results.csv
114,24,vehicle,low,medium,0.8332311959344868,Java_low_Java_medium_results.csv
104,84,vehicle,low,medium,0.832487365016741,Java_low_Java_medium_results.csv
114,20,vehicle,low,medium,0.7995822532680364,Java_low_Java_medium_results.csv
114,19,vehicle,low,medium,0.8284684606574224,Java_low_Java_medium_results.csv
114,42,vehicle,low,medium,0.8019982354783796,Java_low_Java_medium_results.csv
114,25,vehicle,low,medium,0.8129149266735116,Java_low_Java_medium_results.csv
114,32,vehicle,low,medium,0.7742323051717511,Java_low_Java_medium_results.csv
114,51,vehicle,low,medium,0.7679177526084334,Java_low_Java_medium_results.csv
104,214,vehicle,low,medium,0.8811484124148878,Java_low_Java_medium_results.csv
114,54,vehicle,low,medium,0.7888525728886664,Java_low_Java_medium_results.csv
114,33,vehicle,low,medium,0.8266714925868774,Java_low_Java_medium_results.csv
114,57,vehicle,low,medium,0.7961184512768852,Java_low_Java_medium_results.csv
114,58,vehicle,low,medium,0.7708697067250451,Java_low_Java_medium_results.csv
114,62,vehicle,low,medium,0.7577467379852695,Java_low_Java_medium_results.csv
114,55,vehicle,low,medium,0.8848525436453819,Java_low_Java_medium_results.csv
114,66,vehicle,low,medium,0.7913277851330426,Java_low_Java_medium_results.csv
114,53,vehicle,low,medium,0.795014349525604,Java_low_Java_medium_results.csv
104,192,vehicle,low,medium,0.8490902072873926,Java_low_Java_medium_results.csv
114,17,vehicle,low,medium,0.8093194760906579,Java_low_Java_medium_results.csv
114,70,vehicle,low,medium,0.7467044536733063,Java_low_Java_medium_results.csv
114,6,vehicle,low,medium,0.8279596092986306,Java_low_Java_medium_results.csv
114,75,vehicle,low,medium,0.8703794945868689,Java_low_Java_medium_results.csv
114,73,vehicle,low,medium,0.8354890309711888,Java_low_Java_medium_results.csv
114,88,vehicle,low,medium,0.7840515258544982,Java_low_Java_medium_results.csv
114,72,vehicle,low,medium,0.8318141051672137,Java_low_Java_medium_results.csv
104,115,vehicle,low,medium,0.856124358313262,Java_low_Java_medium_results.csv
114,89,vehicle,low,medium,0.8530964398481076,Java_low_Java_medium_results.csv
114,105,vehicle,low,medium,0.759183430092279,Java_low_Java_medium_results.csv
114,40,vehicle,low,medium,0.8045788534223544,Java_low_Java_medium_results.csv
114,108,vehicle,low,medium,0.8084172847030996,Java_low_Java_medium_results.csv
114,81,vehicle,low,medium,0.827969692611341,Java_low_Java_medium_results.csv
104,207,vehicle,low,medium,0.8630841045922162,Java_low_Java_medium_results.csv
114,97,vehicle,low,medium,0.8008167881952846,Java_low_Java_medium_results.csv
114,18,vehicle,low,medium,0.8309505519988573,Java_low_Java_medium_results.csv
114,133,vehicle,low,medium,0.7684682154257285,Java_low_Java_medium_results.csv
114,143,vehicle,low,medium,0.7635922685736544,Java_low_Java_medium_results.csv
114,145,vehicle,low,medium,0.7732283223121454,Java_low_Java_medium_results.csv
114,115,vehicle,low,medium,0.8397759875295187,Java_low_Java_medium_results.csv
114,135,vehicle,low,medium,0.8312495684483293,Java_low_Java_medium_results.csv
114,61,vehicle,low,medium,0.8032036706348195,Java_low_Java_medium_results.csv
114,83,vehicle,low,medium,0.8289515437222521,Java_low_Java_medium_results.csv
114,169,vehicle,low,medium,0.7928709277678009,Java_low_Java_medium_results.csv
114,158,vehicle,low,medium,0.8124164115568231,Java_low_Java_medium_results.csv
114,171,vehicle,low,medium,0.8494696441393003,Java_low_Java_medium_results.csv
104,158,vehicle,low,medium,0.8436646581369603,Java_low_Java_medium_results.csv
114,147,vehicle,low,medium,0.733876060735473,Java_low_Java_medium_results.csv
114,50,vehicle,low,medium,0.8520222459107617,Java_low_Java_medium_results.csv
114,166,vehicle,low,medium,0.8683905996110244,Java_low_Java_medium_results.csv
114,168,vehicle,low,medium,0.8176704075936281,Java_low_Java_medium_results.csv
114,151,vehicle,low,medium,0.892124536210355,Java_low_Java_medium_results.csv
114,210,vehicle,low,medium,0.6961869981600213,Java_low_Java_medium_results.csv
114,192,vehicle,low,medium,0.7990451438351479,Java_low_Java_medium_results.csv
114,117,vehicle,low,medium,0.8012230152094301,Java_low_Java_medium_results.csv
114,91,vehicle,low,medium,0.8064481104377896,Java_low_Java_medium_results.csv
114,84,vehicle,low,medium,0.7820081903897262,Java_low_Java_medium_results.csv
114,197,vehicle,low,medium,0.8510569066986916,Java_low_Java_medium_results.csv
